source_file,school,report_type,era,report_date,authored_date,filename_date,market,company,ticker,exchange,rating,rating_class,display_name,target_price,target_price_raw,report_current_price,report_current_price_raw,stated_upside_pct,first_trade_date,start_close,latest_trade_date,latest_close,return_latest_pct,direction_latest,return_30d_pct,return_90d_pct,return_180d_pct,return_365d_pct,return_ytd_pct,benchmark_return_pct,alpha_latest_pct,max_high_until_latest,max_high_return_pct,target_hit_until_latest,first_target_hit_date,days_to_target,peak_return_24m_pct,peak_date_24m,age_days,maturity,data_issue,parse_issue,qa_flags,target_seq,target_seq_total,source_md_url,source_pdf_url
data/markdown/star/2022-05-17_STAR_남해화학.md,star,company,modern,2022-05-17,2022-04-27,2022-05-17,KR,남해화학,025860,KOSPI,Buy,buy,남해화학,28100.0,"28,100",14000.0,"13,850",100.7143,2022-05-17,14000.0,2026-09-04,6360.0,-54.571429,down,-22.5,-27.857143,-35.642857,-37.857143,-4.504505,155.194166,-209.765594,14450.0,3.214286,False,,,3.214286,2022-05-17,1571,veteran,,,,1,1,,
data/markdown/star/2022-05-17_STAR_에스티팜.md,star,company,modern,2022-05-17,2022-04-27,2022-05-17,KR,에스티팜,237690,KOSDAQ,Buy,buy,에스티팜,132700.0,"132,700",94900.0,"94,500",39.8314,2022-05-17,94900.0,2026-09-04,101200.0,6.638567,up,-6.111697,15.911486,-14.963119,-10.432034,-15.100671,-6.060186,12.698753,172100.0,81.348788,True,2025-12-15,1308,23.709168,2022-08-11,1571,veteran,,,,1,3,,
data/markdown/ewha/2022-05-18_[220518] 한세실업(105630).md,ewha,company,modern,2022-05-18,2022-05-18,2022-05-18,KR,한세실업,105630,KRX,Hold,soft_buy,한세실업,39900.0,"39,900원",25050.0,"25,050원",59.2814,2022-05-18,25050.0,2026-09-04,9110.0,-63.632735,down,-25.149701,-31.137725,-32.335329,-33.373253,-31.503759,154.655786,-218.28852,25350.0,1.197605,False,,,0.598802,2022-05-18,1570,veteran,,,,1,1,,
"data/markdown/yig/2025-11-10_씨에스윈드(112610, KS), 그래도 풍차는 돈다 (발간일 231007) YIG Research.md",yig,company,modern,2022-05-18,2022-05-18,2025-11-10,KR,씨에스윈드,112610,KOSPI,Buy,buy,씨에스윈드,79200.0,"79,200",48400.0,"48,750",63.6364,2022-05-18,48400.0,2026-09-04,46950.0,-2.995868,down,5.785124,34.504132,44.421488,59.504132,12.860577,154.655786,-157.651653,89400.0,84.710744,True,2022-11-17,183,84.710744,2023-06-21,1570,veteran,,,,1,3,,
data/markdown/2022-05-25_equity-research-graftech-international-ltd.md,smic,company,modern,2022-05-25,2022-05-21,2022-05-25,US,GrafTech International Ltd.,EAF,NYSE,Buy,buy,EAF,,,84.259613,$ 8.25,,2022-05-25,84.259613,2026-09-04,6.305,-92.517174,down,-9.072085,-22.734822,-34.644546,-48.608009,-59.348809,94.529406,-187.046581,91.998159,9.18417,,,,9.18417,2022-06-02,1563,veteran,,missing_target_price,target_price_suspect,1,1,,
data/markdown/2022-05-25_equity-research-scorpio-tankers-inc.md,smic,company,modern,2022-05-25,2022-05-21,2022-05-25,US,Scorpio Tankers Inc.,STNG,NYSE,Buy,buy,STNG,44.66,$ 44.66,28.893858,$ 29.11,54.5657,2022-05-25,28.893858,2026-09-04,80.779999,179.574984,up,10.189849,27.765961,68.708582,50.43342,60.805583,94.529406,85.045578,86.862848,200.627379,True,2022-10-17,145,171.890228,2024-05-21,1563,veteran,,,,1,1,,
data/markdown/ewha/2022-05-28_[220528] JW중외제약(001060).md,ewha,company,modern,2022-05-28,2022-05-28,2022-05-28,KR,JW중외제약,001060,KRX,Buy,buy,JW중외제약,38300.0,"38,300원",24719.0,"25,950",54.9415,2022-05-30,24909.0,2026-09-04,27500.0,10.401863,up,-14.147497,-15.295676,-23.706291,-7.467181,7.843137,150.489201,-140.087338,51492.0,106.720462,True,2023-07-20,418,106.720462,2023-08-18,1560,veteran,,,,1,1,,
data/markdown/ewha/2022-05-28_[220528] 태경케미컬(006890).md,ewha,company,modern,2022-05-28,2022-05-28,2022-05-28,KR,태경케미컬,006890,KRX,Buy,buy,태경케미컬,21250.0,"21,250원",16200.0,,31.1728,2022-05-30,16400.0,2026-09-04,5100.0,-68.902439,down,-14.329268,-22.256098,-32.317073,-19.573171,-37.346437,150.489201,-219.39164,17550.0,7.012195,False,,,7.012195,2022-06-03,1560,veteran,,,ocr_fallback,1,1,,
data/markdown/star/2022-05-28_STAR_에스피지.md,star,company,modern,2022-05-28,2022-04-28,2022-05-28,KR,에스피지,058610,KOSDAQ,Buy,buy,에스피지,21100.0,"21,100",17550.0,"16,100",20.2279,2022-05-30,17650.0,2026-09-04,94200.0,433.711048,up,-13.314448,-10.481586,5.949008,75.92068,15.867159,-8.228419,441.939467,165700.0,838.810198,True,2022-09-15,110,153.824363,2023-09-11,1560,veteran,,,,1,1,,
data/markdown/star/2022-05-28_STAR_루트로닉.md,star,company,modern,2022-05-28,,2022-05-28,KR,루트로닉,085370,KOSDAQ,Buy,buy,루트로닉,28950.0,"28,950",23950.0,"22,100",20.8768,2022-05-30,23800.0,2023-10-26,36700.0,54.201681,up,-24.789916,-21.218487,-22.058824,11.134454,0.0,-16.085691,70.287372,37950.0,59.453782,True,2023-04-24,331,59.453782,2023-09-14,1560,veteran,,,,1,1,,
data/markdown/star/2022-05-28_STAR_맥쿼리인프라.md,star,company,modern,2022-05-28,2022-05-19,2022-05-28,KR,맥쿼리인프라,088980,KOSPI,Buy,buy,맥쿼리인프라,16500.0,"16,500",14143.0,"14,000",16.6655,2022-05-30,14143.0,2026-09-04,9920.0,-29.859294,down,-4.22824,-10.924132,-21.834123,-7.827194,-11.822222,150.489201,-180.348495,14192.0,0.346461,False,,,0.346461,2022-05-30,1560,veteran,,,,1,1,,
data/markdown/star/2022-05-28_STAR_우진.md,star,company,modern,2022-05-28,2022-05-12,2022-05-28,KR,우진,105840,KOSPI,Buy,buy,우진,19200.0,"19,200",12850.0,"13,450",49.4163,2022-05-30,12650.0,2026-09-04,12900.0,1.976285,up,1.976285,4.743083,-26.245059,-28.774704,-24.428822,150.489201,-148.512916,31700.0,150.592885,True,2025-10-16,1237,15.41502,2022-06-28,1560,veteran,,,,1,1,,
data/markdown/ewha/2022-05-28_[220528] HK이노엔(195940).md,ewha,company,modern,2022-05-28,2022-05-28,2022-05-28,KR,HK이노엔,195940,KRX,Buy,buy,HK이노엔,54312.0,"54,312원",43850.0,"43,850",23.8586,2022-05-30,43650.0,2026-09-04,42050.0,-3.665521,down,-10.423826,-8.247423,-12.714777,-24.054983,-14.705882,150.489201,-154.154722,58600.0,34.249714,True,2026-01-07,1320,10.767468,2022-06-02,1560,veteran,,,,1,2,,
"data/markdown/voera/undated_[BUY] 하이브, High View!.md",voera,company,modern,2022-05-28,2005-02-01,,KR,하이브,352820,KRX,Buy,buy,하이브,381500.0,"381,500원",218500.0,,74.5995,2022-05-30,228000.0,2026-09-04,178500.0,-21.710526,down,-33.333333,-23.026316,-37.280702,18.421053,-45.909091,150.489201,-172.199727,405500.0,77.850877,True,2026-01-23,1336,37.061404,2023-06-22,1560,veteran,,,ocr_fallback;date_cover_only,1,1,,
data/markdown/star/2022-05-28_STAR_암호화폐투자전략.md,star,company,modern,2022-05-28,2022-05-19,2022-05-28,KR,대덕전자,353200,KOSPI,Buy,buy,대덕전자,,,32500.0,,,2022-05-30,33500.0,2026-09-04,99500.0,197.014925,up,-19.402985,-14.477612,-28.358209,-29.104478,111.252654,150.489201,46.525725,198000.0,491.044776,,,,18.358209,2023-07-14,1560,veteran,,missing_target_price,,1,3,,
data/markdown/2022-06-08_equity-research-dl.md,smic,company,modern,2022-06-08,2022-06-03,2022-06-08,KR,DL,000210,KRX,Buy,buy,DL,102000.0,"102,000 원",67000.0,"68,000 원",52.2388,2022-06-08,67000.0,2026-09-04,53600.0,-20.0,down,0.447761,-1.343284,1.343284,-29.701493,42.363878,154.639301,-174.639301,77700.0,15.970149,False,,,8.955224,2022-07-01,1549,veteran,,,,2,2,,
data/markdown/2022-06-08_equity-research-동아쏘시오홀딩스.md,smic,company,modern,2022-06-08,2022-06-02,2022-06-08,KR,동아쏘시오홀딩스,000640,KRX,Buy,buy,동아쏘시오홀딩스,155500.0,"155,500 원",100007.0,"107,000 원",55.4891,2022-06-08,100007.0,2026-09-04,92600.0,-7.406482,down,-3.302769,0.471967,-5.189637,-12.453128,-13.006717,154.639301,-162.045782,121887.0,21.878469,False,,,14.527983,2024-03-29,1549,veteran,,,,1,1,,
data/markdown/2022-06-08_equity-research-ls.md,smic,company,modern,2022-06-08,2022-06-03,2022-06-08,KR,LS,006260,KRX,Buy,buy,LS,163000.0,"163,000 원",68700.0,"66,700 원",137.2635,2022-06-08,68700.0,2026-09-04,299500.0,335.953421,up,-19.359534,-2.911208,2.620087,28.238719,49.824912,154.639301,181.31412,604000.0,779.184862,True,2024-05-17,709,183.551674,2024-05-21,1549,veteran,,,,1,1,,
data/markdown/2022-06-08_equity-research-영원무역홀딩스.md,smic,company,modern,2022-06-08,2022-06-02,2022-06-08,KR,영원무역홀딩스,009970,KRX,Buy,buy,영원무역홀딩스,85000.0,"85,000",57700.0,"57,700",47.3137,2022-06-08,57700.0,2026-09-04,170900.0,196.187175,up,-18.024263,-9.532062,1.906412,22.530329,-10.75718,154.639301,41.547874,262000.0,354.07279,True,2024-02-01,603,79.722704,2024-02-23,1549,veteran,,,,1,1,,
data/markdown/2022-06-08_equity-research-티와이홀딩스.md,smic,company,modern,2022-06-08,2022-06-03,2022-06-08,KR,티와이홀딩스,363280,KRX,Buy,buy,티와이홀딩스,38100.0,"38,100원",25000.0,"25,300원",52.4,2022-06-08,25000.0,2026-09-04,2000.0,-92.0,down,-26.4,-37.2,-51.6,-59.08,-27.007299,154.639301,-246.639301,25200.0,0.8,False,,,0.8,2022-06-08,1549,veteran,,,,1,1,,
"data/markdown/voera/undated_[BUY] 한국조선해양, 안 사고.md",voera,company,modern,2022-07-29,2022-07-29,,KR,HD한국조선해양,009540,KRX,Buy,buy,HD한국조선해양,120000.0,"120,000,",84700.0,,41.6765,2022-07-29,84700.0,2026-09-04,348500.0,311.452184,up,16.646989,-15.466352,-10.035419,46.044864,-14.373464,172.780339,138.671846,494500.0,483.825266,True,2023-06-21,327,139.669421,2024-07-26,1498,veteran,,,ocr_fallback;date_cover_only,1,1,,
data/markdown/ewha/2022-08-12_[220812] 키다리스튜디오(020120).md,ewha,company,modern,2022-08-12,2022-08-12,2022-08-12,KR,키다리스튜디오,020120,KRX,Buy,buy,키다리스튜디오,17000.0,"17,000원",10150.0,"10,150원",67.4877,2022-08-12,10150.0,2026-09-04,7200.0,-29.064039,down,-19.310345,-34.187192,-3.940887,-41.674877,112.076583,164.53199,-193.59603,11800.0,16.256158,False,,,16.256158,2022-12-19,1484,veteran,,,,1,1,,
data/markdown/ewha/2022-08-13_[220813] 성광벤드(014620).md,ewha,company,modern,2022-08-13,2022-08-13,2022-08-13,KR,성광벤드,014620,KRX,Buy,buy,성광벤드,17800.0,"17,800원",14550.0,"14,550 원",22.3368,2022-08-16,14550.0,2026-09-04,30850.0,112.027491,up,13.745704,2.061856,-13.195876,7.147766,19.805825,163.949367,-51.921875,53300.0,266.323024,True,2024-11-22,832,21.305842,2022-09-01,1483,veteran,,,,1,1,,
data/markdown/ewha/2022-08-13_[220813] JYP Ent.(035900).md,ewha,company,modern,2022-08-13,2022-08-13,2022-08-13,KR,JYP Ent.,035900,KRX,Buy,buy,JYP Ent.,75100.0,"75,100원",59000.0,"59,000 원",27.2881,2022-08-16,61200.0,2026-09-04,39300.0,-35.784314,down,2.941176,-7.189542,18.627451,111.928105,-45.867769,163.949367,-199.733681,146600.0,139.542484,True,2023-02-10,181,139.542484,2023-07-25,1483,veteran,,,,1,1,,
data/markdown/ewha/2022-08-13_[220813] 한미약품(128940).md,ewha,company,modern,2022-08-13,2022-08-13,2022-08-13,KR,한미약품,128940,KRX,Buy,buy,한미약품,425000.0,"425,000원",305446.0,"317,000원",39.1408,2022-08-16,303037.0,2026-09-04,473500.0,56.251547,up,-3.974762,-16.216172,-10.154866,6.519006,4.756637,163.949367,-107.69782,647000.0,113.505282,True,2025-10-27,1171,24.407251,2024-01-03,1483,veteran,,,,1,2,,
data/markdown/ewha/2022-08-13_[220813] 에코프로비엠(247540).md,ewha,company,modern,2022-08-13,2022-08-13,2022-08-13,KR,에코프로비엠,247540,KRX,Buy,buy,에코프로비엠,181600.0,"181,600원",118500.0,"118,500원",53.2489,2022-08-16,118100.0,2026-09-04,106000.0,-10.245555,down,-8.552075,-6.35055,10.668925,173.920406,-27.694407,163.949367,-174.194922,584000.0,394.49619,True,2023-03-03,202,394.49619,2023-07-26,1483,veteran,,,,1,1,,
data/markdown/ewha/2022-08-13_[220813] 오리온(271560).md,ewha,company,modern,2022-08-13,2022-08-13,2022-08-13,KR,오리온,271560,KRX,Buy,buy,오리온,161500.0,"161,500원",104500.0,,54.5455,2022-08-16,105500.0,2026-09-04,126300.0,19.71564,up,-8.246445,-2.369668,14.218009,12.606635,19.48912,163.949367,-144.233727,150100.0,42.274882,False,,,40.379147,2023-05-09,1483,veteran,,,ocr_fallback,1,1,,
data/markdown/ewha/2022-08-13_[220813] 엘앤씨바이오(290650).md,ewha,company,modern,2022-08-13,2022-08-13,2022-08-13,KR,엘앤씨바이오,290650,KRX,Buy,buy,엘앤씨바이오,38250.0,"38,250",28300.0,"28,300",35.159,2022-08-16,28150.0,2026-09-04,47900.0,70.159858,up,-13.499112,-3.374778,-20.248668,38.543517,-21.603928,163.949367,-93.789509,125000.0,344.049734,True,2023-07-20,341,48.134991,2023-07-24,1483,veteran,,,,1,2,,
data/markdown/star/2022-08-16_STAR_명신산업.md,star,company,modern,2022-08-16,,2022-08-16,KR,명신산업,009900,KOSPI,Buy,buy,명신산업,26760.0,"26,760원",22050.0,,21.3605,2022-08-16,22050.0,2026-09-04,8630.0,-60.861678,down,9.070295,-16.326531,-17.142857,-13.151927,-3.790412,163.949367,-224.811045,25700.0,16.553288,False,,,16.553288,2023-07-04,1480,veteran,,,,1,1,,
data/markdown/star/2022-08-16_STAR_LS ELECTRIC.md,star,company,modern,2022-08-16,2022-06-22,2022-08-16,KR,LS ELECTRIC,010120,KOSPI,Buy,buy,LS ELECTRIC,15325.3846,"68,700",11600.0,"52,000",32.1154,2022-08-16,11600.0,2026-09-04,195300.0,1583.62069,up,-5.689655,-7.758621,-15.258621,73.448276,112.282609,163.949367,1419.671323,335000.0,2787.931034,True,2023-06-26,314,373.275862,2024-07-24,1480,veteran,,,target_split_adjusted,1,1,,
data/markdown/star/2022-08-16_STAR_코웰패션.md,star,company,modern,2022-08-16,2022-07-20,2022-08-16,KR,로젠,033290,KOSDAQ,Buy,buy,로젠,8370.0,"8,370",5697.0,"6,430",46.9194,2022-08-16,5697.0,2026-09-04,1524.0,-73.249078,down,-8.969633,-18.536072,-29.225908,-25.715289,-29.280742,-2.544505,-70.704574,11003.0,93.136739,True,2023-11-29,470,93.136739,2023-12-05,1480,veteran,,,,1,1,,
data/markdown/star/2022-08-16_STAR_제이브이엠.md,star,company,modern,2022-08-16,2022-08-03,2022-08-16,KR,제이브이엠,054950,KOSDAQ,Buy,buy,제이브이엠,26320.0,"26,320",21300.0,"21,450",23.5681,2022-08-16,21300.0,2026-09-04,23250.0,9.15493,up,5.164319,-20.187793,-7.370892,42.018779,-10.058027,-2.544505,11.699434,39850.0,87.089202,True,2023-06-12,300,87.089202,2023-07-24,1480,veteran,,,,1,1,,
data/markdown/star/2022-08-16_STAR_씨티씨바이오.md,star,company,modern,2022-08-16,2022-08-03,2022-08-16,KR,씨티씨바이오,060590,KOSDAQ,Buy,buy,씨티씨바이오,19150.0,"19,150",8660.0,"8,110",121.1316,2022-08-16,8660.0,2026-09-04,3110.0,-64.08776,down,-7.621247,-16.859122,-3.34873,27.020785,-32.756757,-2.544505,-61.543255,15900.0,83.602771,False,,,83.602771,2023-08-22,1480,veteran,,,,1,1,,
data/markdown/star/2022-08-16_STAR_씨에스윈드.md,star,company,modern,2022-08-16,2022-07-21,2022-08-16,KR,씨에스윈드,112610,KOSPI,Buy,buy,씨에스윈드,66210.0,"66,210",65100.0,"47,900",1.7051,2022-08-16,65100.0,2026-09-04,46950.0,-27.880184,down,-4.915515,7.373272,10.906298,0.460829,12.860577,163.949367,-191.829551,89400.0,37.327189,True,2022-08-19,3,37.327189,2023-06-21,1480,veteran,,,,1,3,,
data/markdown/ewha/2022-09-07_[220907] TKG휴켐스(069260).md,ewha,company,modern,2022-09-07,2022-09-07,2022-09-07,KR,TKG휴켐스,069260,KRX,Buy,buy,TKG휴켐스,28188.0,"28,188원",22700.0,"22,700",24.1762,2022-09-07,22700.0,2026-09-04,16320.0,-28.105727,down,-12.334802,-6.828194,-12.599119,-5.947137,-13.833157,181.393754,-209.499481,24200.0,6.60793,False,,,6.60793,2023-04-19,1458,veteran,,,,1,1,,
data/markdown/ewha/2022-09-07_[220907] 대웅제약(069620).md,ewha,company,modern,2022-09-07,2022-09-07,2022-09-07,KR,대웅제약,069620,KRX,Buy,buy,대웅제약,225000.0,"225,000원",164000.0,"164,000",37.1951,2022-09-07,164000.0,2026-09-04,116100.0,-29.207317,down,-6.097561,-7.317073,-29.268293,-37.682927,-32.617528,181.393754,-210.601071,199400.0,21.585366,False,,,7.012195,2022-09-15,1458,veteran,,,,1,2,,
data/markdown/ewha/2022-09-07_[220907] 삼강엠앤티(100090).md,ewha,company,modern,2022-09-07,2022-09-07,2022-09-07,KR,SK오션플랜트,100090,KRX,Buy,buy,SK오션플랜트,38850.0,"38,850원",26050.0,"26,050원",49.1363,2022-09-07,26050.0,2026-09-04,13860.0,-46.794626,down,-16.698656,-16.698656,-22.840691,-20.921305,-31.555556,181.393754,-228.188379,31600.0,21.305182,False,,,4.414587,2022-09-15,1458,veteran,,,,1,2,,
"data/markdown/voera/undated_[Buy] 아난티, AN ANTI-fragile.md",voera,company,modern,2022-09-28,2022-09-28,,KR,아난티,025980,KOSDAQ,Buy,buy,아난티,10630.0,"10,630원",5650.0,,88.1416,2022-09-28,5650.0,2026-09-04,5710.0,1.061947,up,-7.610619,20.0,14.690265,30.442478,-26.794872,20.720614,-19.658667,11850.0,109.734513,True,2025-06-13,989,64.424779,2023-08-11,1437,veteran,,,ocr_fallback;date_cover_only,1,1,,
data/markdown/ewha/2022-10-07_[221007] 코엔텍(029960).md,ewha,company,modern,2022-10-07,2021-09-30,2022-10-07,KR,코엔텍,029960,KRX,Buy,buy,코엔텍,,,8060.0,,40.32,2022-10-07,8060.0,2025-06-13,8940.0,10.918114,up,-1.488834,-12.903226,-11.414392,-12.034739,0.0,29.638487,-18.720373,9080.0,12.655087,,,,3.225806,2022-12-01,1428,veteran,,missing_target_price,ocr_fallback;ocr_inconsistent_prices,1,1,,
data/markdown/ewha/2022-10-07_[221007] 현대일렉트릭(267260).md,ewha,company,modern,2022-10-07,2022-10-07,2022-10-07,KR,HD현대일렉트릭,267260,KRX,Buy,buy,HD현대일렉트릭,44250.0,"44,250원",33000.0,"33,000",34.0909,2022-10-07,33000.0,2026-09-04,714000.0,2063.636364,up,16.363636,13.636364,21.363636,100.30303,-7.751938,199.49347,1864.142893,1430000.0,4233.333333,True,2022-11-25,49,1034.848485,2024-07-24,1428,veteran,,,,1,1,,
data/markdown/ewha/2022-10-07_[221007] 아모그린텍(125210).md,ewha,company,modern,2022-10-08,2022-10-08,2022-10-07,KR,아모그린텍,125210,KRX,Buy,buy,아모그린텍,20350.0,"20,350원",15200.0,"15,200원",33.8816,2022-10-11,14350.0,2026-09-04,5460.0,-61.95122,down,6.620209,-10.452962,3.205575,-18.327526,-10.049423,205.063707,-267.014926,21550.0,50.174216,True,2023-05-08,212,50.174216,2023-05-08,1427,veteran,,,,1,1,,
data/markdown/ewha/2022-10-07_[221007] 한국타이어앤테크놀로지(161390).md,ewha,company,modern,2022-10-08,2022-10-08,2022-10-07,KR,한국타이어앤테크놀로지,161390,KRX,Buy,buy,한국타이어앤테크놀로지,47000.0,"47,000원",35750.0,"35,750",31.4685,2022-10-11,34950.0,2026-09-04,65400.0,87.124464,up,-0.858369,-10.157368,-5.293276,8.297568,12.178388,205.063707,-117.939243,78400.0,124.320458,True,2023-12-05,423,81.11588,2024-04-16,1427,veteran,,,,1,1,,
data/markdown/2022-10-13_equity-research-아프리카tv.md,smic,company,modern,2022-10-13,2022-10-07,2022-10-13,KR,SOOP,067160,KRX,Buy,buy,SOOP,101500.0,"101,500 원",71300.0,"75,500 원",42.3562,2022-10-13,71300.0,2026-09-04,38050.0,-46.633941,down,30.434783,8.274895,11.921459,5.329593,-43.879056,209.182244,-255.816185,143800.0,101.683029,True,2024-01-08,452,101.683029,2024-07-11,1422,veteran,,,,2,3,,
data/markdown/2022-10-13_equity-research-나스미디어.md,smic,company,modern,2022-10-13,2022-10-08,2022-10-13,KR,KT나스미디어,089600,KRX,Buy,buy,KT나스미디어,45500.0,"45,500 원",28444.0,"29,550 원",59.9634,2022-10-13,28444.0,2026-09-04,13060.0,-54.08522,down,-7.692308,-13.865842,-18.61201,-34.397412,0.538876,209.182244,-263.267464,32272.0,13.458023,False,,,13.458023,2022-10-24,1422,veteran,,,,1,1,,
data/markdown/2022-10-13_equity-research-바이오플러스.md,smic,company,modern,2022-10-13,2022-10-08,2022-10-13,KR,바이오플러스,099430,KRX,Buy,buy,바이오플러스,9149.0515,"42,900",6206.0,"29,100 원",47.4227,2022-10-13,6206.0,2026-09-04,3370.0,-45.697712,down,16.532388,17.628102,10.538189,10.377054,-33.001988,209.182244,-254.879956,9450.0,52.271995,True,2022-11-23,41,52.271995,2022-11-23,1422,veteran,,,target_split_adjusted,1,1,,
data/markdown/2022-10-13_equity-research-아이씨에이치.md,smic,company,modern,2022-10-13,2022-10-07,2022-10-13,KR,아이씨에이치,368600,KRX,Buy,buy,아이씨에이치,31100.0,"31,100",8141.0,"26,300",282.017,2022-10-13,8141.0,2026-09-04,995.0,-87.777914,down,-23.129837,-23.793146,-21.471564,-47.598575,-16.033755,209.182244,-296.960158,9116.0,11.976416,False,,,11.976416,2022-10-17,1422,veteran,,,,1,1,,
data/markdown/2022-10-13_equity-research-hpsp.md,smic,company,modern,2022-10-13,2022-10-08,2022-10-13,KR,HPSP,403870,KRX,Buy,buy,HPSP,19911.913,"89,100 원",12850.0,"57,500 원",54.9565,2022-10-13,12850.0,2026-09-04,50800.0,295.330739,up,32.101167,3.891051,73.151751,173.929961,51.641791,209.182244,86.148495,92000.0,615.953307,True,2023-03-17,155,397.276265,2024-02-15,1422,veteran,,,target_split_adjusted,1,1,,
data/markdown/star/2022-10-31_STAR_코엔텍.md,star,company,modern,2022-10-31,2022-09-15,2022-10-31,KR,코엔텍,029960,KOSDAQ,Buy,buy,코엔텍,11320.0,"11,320",7720.0,"8,930",46.6321,2022-10-31,7720.0,2025-06-13,8940.0,15.803109,up,3.626943,-5.829016,-8.419689,-6.735751,0.0,10.574835,5.228274,9080.0,17.61658,False,,,7.772021,2022-12-01,1404,veteran,,,,1,1,,
data/markdown/star/2022-10-31_STAR_비나텍.md,star,company,modern,2022-10-31,,2022-10-31,KR,비나텍,126340,KOSDAQ,Buy,buy,비나텍,65400.0,"65,400원",37419.0,,74.7775,2022-10-31,37419.0,2026-09-04,59400.0,58.742885,up,7.226275,-0.916647,64.352334,-4.583233,-17.385257,16.994808,41.748076,204500.0,446.513803,True,2023-04-12,163,110.935621,2023-04-24,1404,veteran,,,,1,1,,
data/markdown/star/2022-10-31_STAR_하이비젼시스템.md,star,company,modern,2022-10-31,,2022-10-31,KR,하이비젼시스템,126700,KOSDAQ,Buy,buy,하이비젼시스템,31420.0,"31,420원",15250.0,,106.0328,2022-10-31,15250.0,2026-09-04,11500.0,-24.590164,down,18.032787,30.885246,15.672131,21.245902,-27.809165,16.994808,-41.584972,29900.0,96.065574,False,,,96.065574,2024-06-19,1404,veteran,,,,1,1,,
data/markdown/star/2022-10-31_STAR_삼양패키징.md,star,company,modern,2022-10-31,2021-09-01,2022-10-31,KR,삼양패키징,272550,KOSPI,Buy,buy,삼양패키징,25800.0,"25,800",15900.0,"19,300",62.2642,2022-10-31,15900.0,2026-09-04,9880.0,-37.861635,down,10.691824,16.792453,10.503145,-5.157233,-27.406319,191.558286,-229.419921,19700.0,23.899371,False,,,23.899371,2024-08-02,1404,veteran,,,,1,1,,
data/markdown/star/2022-10-31_STAR_효성첨단소재.md,star,company,modern,2022-10-31,2022-09-15,2022-10-31,KR,HS효성첨단소재,298050,KOSPI,Buy,buy,HS효성첨단소재,616000.0,"616,000",319000.0,"418,500",93.1034,2022-10-31,319000.0,2026-09-04,172800.0,-45.830721,down,23.354232,20.376176,21.786834,11.912226,-4.845815,191.558286,-237.389007,510000.0,59.874608,False,,,59.874608,2023-06-26,1404,veteran,,,,1,1,,
"data/markdown/yig/2025-11-10_제이시스메디칼 (287410, KQ), 뱀에서 이무기로 (발간일 231125) YIG Research.md",yig,company,modern,2022-11-09,2022-11-09,2025-11-10,KR,제이시스메디칼,287410,KOSDAQ,Buy,buy,제이시스메디칼,15100.0,"15,100",7250.0,"11,910",108.2759,2022-11-09,7250.0,2024-11-06,12900.0,77.931034,up,20.137931,27.310345,17.931034,72.965517,0.0,4.017632,73.913402,14500.0,100.0,False,,,100.0,2023-08-24,1395,veteran,,,,1,1,,
data/markdown/2022-11-13_equity-research-이수페타시스-2.md,smic,company,modern,2022-11-13,2022-11-05,2022-11-13,KR,이수페타시스,007660,KRX,Buy,buy,이수페타시스,7600.0,"7,600 원",5737.0,"5,480 원",32.4734,2022-11-14,5572.0,2026-09-04,111100.0,1893.898062,up,6.460876,34.206748,59.350323,338.944724,-6.795302,170.228517,1723.669545,164400.0,2850.466619,True,2023-01-31,79,941.977746,2024-07-03,1391,veteran,,,,2,2,,
data/markdown/2022-11-13_equity-research-s-oil-3.md,smic,company,modern,2022-11-13,2022-11-05,2022-11-13,KR,S-Oil,010950,KRX,Buy,buy,S-Oil,122500.0,"122,500 원",89600.0,"91,800 원",36.7188,2022-11-14,89800.0,2026-09-04,157300.0,75.167038,up,-1.447661,-4.120267,-20.489978,-24.944321,89.518072,170.228517,-95.061479,177100.0,97.216036,True,2026-03-03,1206,2.449889,2023-01-27,1391,veteran,,,,3,4,,
data/markdown/2022-11-13_equity-research-이랜텍.md,smic,company,modern,2022-11-13,2022-11-04,2022-11-13,KR,이랜텍,054210,KRX,Buy,buy,이랜텍,17500.0,"17,500 원",12450.0,"12,250 원",40.5622,2022-11-14,12500.0,2026-09-04,6970.0,-44.24,down,-7.2,18.0,-3.12,-29.76,-23.237885,170.228517,-214.468517,16130.0,29.04,False,,,29.04,2023-01-30,1391,veteran,,,,1,1,,
data/markdown/2022-11-13_equity-research-우리금융지주.md,smic,company,modern,2022-11-13,2022-11-04,2022-11-13,KR,우리금융지주,316140,KRX,Buy,buy,우리금융지주,14700.0,"14,700 원",11950.0,"11,450 원",23.0126,2022-11-14,11900.0,2026-09-04,33200.0,178.991597,up,7.983193,6.302521,-1.260504,4.201681,18.571429,170.228517,8.763079,41500.0,248.739496,True,2024-02-02,446,43.697479,2024-10-25,1391,veteran,,,,1,1,,
data/markdown/2022-11-13_equity-research-현대에너지솔루션.md,smic,company,modern,2022-11-13,2022-11-04,2022-11-13,KR,HD현대에너지솔루션,322000,KRX,Buy,buy,HD현대에너지솔루션,82700.0,"82,700 원",59900.0,"56,600 원",38.0634,2022-11-14,61000.0,2026-09-04,138900.0,127.704918,up,-7.868852,-13.770492,-35.819672,-63.278689,153.93053,170.228517,-42.523599,256000.0,319.672131,True,2026-02-05,1180,12.95082,2022-11-28,1391,veteran,,,,1,1,,
